amdno,type,elems,lat,lon,alt,kjName,knName,enName,temp,humidity,snow,snow1h,snow6h,snow12h,snow24h,sun10m,sun1h,precipitation10m,precipitation1h,precipitation3h,precipitation24h,windDirection,wind,pressure,normalPressure,visibility,weather,temp_color
19151,C,11112110,43.291666666666664,144.58666666666667,20,標茶,シベチャ,Shibecha,22.6,85.0,,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,14.0,4.0,,,,,20〜25度以下
24141,C,11112100,42.12833333333333,139.985,12,熊石,クマイシ,Kumaishi,20.6,,,0,0,0,0,0.0,0.0,0.0,0.5,1.0,4.0,3.0,1.7,,,,,20〜25度以下
82046,C,11112010,33.80833333333333,130.53833333333333,7,宗像,ムナカタ,Munakata,29.2,81.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.7,,,,,25〜30度以下
20047,C,01000000,43.51,143.14833333333334,660,三股,ミツマタ,Mitsumata,,,,0,0,0,0,,,0.0,0.0,0.0,0.5,,,,,,,
32111,C,11112100,40.19833333333333,140.03166666666667,6,能代,ノシロ,Noshiro,22.8,,,0,0,0,0,0.0,0.0,0.0,0.0,0.5,1.0,11.0,2.8,,,,,20〜25度以下
23191,C,01000100,41.97666666666667,140.715,165,大沼,オオヌマ,Lake Onuma,,,,0,0,0,0,,,0.0,0.0,0.0,10.0,,,,,,,
60081,C,01000000,35.30833333333333,135.83,380,朽木平良,クツキヘラ,Kutsuki-Hera,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
68541,C,11112010,34.391666666666666,131.89333333333335,250,吉賀,ヨシカ,Yoshika,27.6,71.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.5,,,,,25〜30度以下
44228,C,11110000,34.07333333333333,139.56,20,三宅坪田,ミヤケツボタ：三宅島空港,Miyake-Tsubota,28.8,,,0,0,0,0,,,0.0,0.0,0.0,0.0,11.0,8.9,,,,,25〜30度以下
20266,C,11112110,43.24166666666667,143.295,287,上士幌,カミシホロ,Kamishihoro,21.8,84.0,,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.5,8.0,0.9,,,,,20〜25度以下
61196,C,01000000,35.29666666666667,135.315,87,綾部山家,アヤベヤマガ,Ayabe-Yamaga,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
17561,C,11112100,43.885,144.7,15,斜里,シャリ,Shari,19.6,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.2,,,,,15〜20度以下
49052,C,01000000,35.806666666666665,138.655,1465,乙女湖,オトメコ,Lake Otome,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
67191,C,11112010,34.763333333333335,133.27833333333334,510,油木,ユキ,Yuki,24.6,81.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.9,,,,,20〜25度以下
71106,A,11111111,34.06666666666667,134.57333333333332,2,徳島,トクシマ,Tokushima,28.6,79.0,,0,0,0,0,10.0,0.4,0.0,0.0,0.0,0.0,16.0,1.5,1007.8,1008.5,20000.0,0.0,25〜30度以下
17112,B,11111111,44.345,143.355,16,紋別,モンベツ,Mombetsu,18.8,88.0,,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,1.7,999.3,1001.3,20000.0,0.0,15〜20度以下
53416,C,01000000,33.85166666666667,135.98,130,御浜,ミハマ,Mihama,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
72126,C,11110000,34.21333333333333,134.015,185,香南,コウナン：高松空港,Konan,28.9,,,0,0,0,0,,,0.0,0.0,0.0,0.0,11.0,3.5,,,,,25〜30度以下
46001,C,01000000,35.61333333333333,139.19333333333333,188,相模湖,サガミコ,Lake Sagami,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
68121,C,11110100,35.413333333333334,132.89,2,斐川,ヒカワ：出雲空港,Hikawa,26.4,,,0,0,0,0,,,0.0,0.5,0.5,0.5,12.0,1.1,,,,,25〜30度以下
48097,C,01000100,36.821666666666665,137.93,550,小谷,オタリ,Otari,,,,0,0,0,0,,,0.0,0.5,0.5,1.0,,,,,,,
49161,C,11112010,35.608333333333334,138.93833333333333,364,大月,オオツキ,Otsuki,25.7,84.0,,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,8.0,1.0,,,,,25〜30度以下
50416,C,01000000,34.876666666666665,138.76166666666666,92,土肥,トイ,Toi,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
88317,A,11111111,31.555,130.54666666666665,4,鹿児島,カゴシマ,Kagoshima,31.4,71.0,,0,0,0,0,10.0,1.0,0.0,0.0,0.0,0.0,11.0,4.9,1007.7,1011.2,20000.0,0.0,30〜35度以下
52586,A,11111111,35.4,136.76166666666666,13,岐阜,ギフ,Gifu,28.1,64.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1005.5,1007.5,20000.0,1.0,25〜30度以下
45081,C,11112010,35.858333333333334,140.50166666666667,37,香取,カトリ,Katori,29.7,74.0,,0,0,0,0,10.0,1.0,0.0,0.0,0.0,0.0,8.0,2.5,,,,,25〜30度以下
54816,C,11112100,36.93333333333333,138.22166666666666,350,関山,セキヤマ,Sekiyama,24.1,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.8,,,,,20〜25度以下
20506,C,11112100,42.80833333333333,143.65666666666667,20,浦幌,ウラホロ,Urahoro,24.2,,,0,0,0,0,10.0,0.8,0.0,0.0,0.0,0.0,1.0,1.2,,,,,20〜25度以下
53326,C,11112010,34.208333333333336,136.32666666666665,3,紀伊長島,キイナガシマ,Kii-Nagashima,30.0,66.0,,0,0,0,0,10.0,0.6,0.0,0.0,0.0,0.0,2.0,0.5,,,,,30〜35度以下
86407,C,01000000,32.30166666666667,130.74666666666667,218,山江,ヤマエ,Yamae,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
93041,A,11111011,24.793333333333333,125.27833333333334,39,宮古島,ミヤコジマ,Miyakojima Island,29.3,83.0,,0,0,0,0,4.0,0.1,0.0,0.0,0.0,5.5,8.0,3.6,1005.4,1009.9,20000.0,0.0,25〜30度以下
56036,C,11112110,37.446666666666665,137.28666666666666,4,珠洲,スズ,Suzu,25.0,100.0,,0,0,0,0,0.0,0.0,0.0,0.5,7.0,42.0,8.0,2.8,,,,,25〜30度以下
44263,B,11111011,33.12166666666667,139.77833333333334,151,八丈島,ハチジョウジマ,Hachijojima Island,26.1,98.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.9,992.1,1009.3,8670.0,1.0,25〜30度以下
61076,C,11112010,35.55,135.235,2,宮津,ミヤヅ,Miyazu,29.4,69.0,,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,9.0,1.9,,,,,25〜30度以下
66421,C,11112010,34.681666666666665,134.20666666666668,10,虫明,ムシアゲ,Mushiage,26.5,87.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.7,,,,,25〜30度以下
93042,C,11110000,24.781666666666666,125.295,43,鏡原,カガミハラ：宮古空港,Kagamihara,28.9,,,0,0,0,0,,,0.0,0.0,0.0,6.0,8.0,3.6,,,,,25〜30度以下
48196,C,11112000,36.54833333333333,137.99666666666667,509,信州新町,シンシュウシンマチ,Shinshu-Shinmachi,22.0,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.4,,,,,20〜25度以下
83401,C,11112010,32.95,131.90166666666667,2,佐伯,サイキ,Saiki,27.8,72.0,,0,0,0,0,10.0,0.7,0.0,0.0,0.0,0.0,11.0,1.0,,,,,25〜30度以下
56116,C,11112010,37.14333333333333,136.725,6,志賀,シカ,Shika,25.7,96.0,,0,0,0,0,0.0,0.0,0.0,2.0,4.0,8.0,8.0,2.1,,,,,25〜30度以下
66276,C,01000000,34.82833333333333,133.52333333333334,529,陣山,ジンヤマ,Mt.Jinyama,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
88621,C,11110000,30.605,130.99166666666667,234,中種子,ナカタネ：種子島空港,Nakatane,28.4,,,0,0,0,0,,,0.0,0.0,0.0,0.0,10.0,4.2,,,,,25〜30度以下
17512,C,01000000,43.86,143.74666666666667,261,仁頃山,ニコロヤマ,Mt.Nikoro,,,,0,0,0,0,,,0.0,0.0,0.0,3.0,,,,,,,
54721,C,11112100,37.083333333333336,138.02333333333334,55,能生,ノウ,Nou,23.7,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,1.6,,,,,20〜25度以下
32616,C,11112010,39.255,139.91333333333333,7,にかほ,ニカホ,Nikaho,23.2,100.0,,0,0,0,0,0.0,0.0,0.0,0.0,1.0,37.5,10.0,5.9,,,,,20〜25度以下
22291,C,11112000,42.245,142.66166666666666,10,三石,ミツイシ,Mitsuishi,20.8,,,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,11.0,1.6,,,,,20〜25度以下
66306,C,11112010,34.815,134.18333333333334,35,和気,ワケ,Wake,27.6,82.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.4,,,,,25〜30度以下
66408,A,11111111,34.685,133.925,5,岡山,オカヤマ,Okayama,29.3,69.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.6,1007.0,1007.8,20000.0,1.0,25〜30度以下
61286,A,11111111,35.013333333333335,135.73166666666665,41,京都,キョウト,Kyoto,30.0,68.0,,0,0,0,0,10.0,0.2,0.0,0.0,0.0,0.0,9.0,1.5,1001.5,1007.4,20000.0,1.0,30〜35度以下
63016,C,11112110,35.625,134.62666666666667,5,香住,カスミ,Kasumi,30.1,62.0,,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.8,,,,,30〜35度以下
74126,C,01000000,33.678333333333335,133.685,346,繁藤,シゲトウ,Shigeto,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
67126,C,01000000,34.895,133.27666666666667,310,東城,トウジョウ,Tojo,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
53296,C,11112010,34.345,136.68166666666667,6,南伊勢,ミナミイセ,Minami-Ise,28.9,83.0,,0,0,0,0,5.0,0.4,0.0,0.0,0.0,0.0,8.0,0.4,,,,,25〜30度以下
50317,C,01000000,34.975,138.19666666666666,415,高根山,タカネサン,Mt.Takane,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
91066,C,01000000,26.685,127.89833333333333,25,本部,モトブ,Motobu,,,,0,0,0,0,,,0.0,0.5,0.5,0.5,,,,,,,
53133,A,11111111,34.733333333333334,136.51833333333335,3,津,ツ,Tsu,29.1,72.0,,0,0,0,0,1.0,0.3,0.0,0.0,0.0,0.0,2.0,2.0,1005.2,1007.3,20000.0,1.0,25〜30度以下
73256,C,11112010,33.61666666666667,132.48,4,長浜,ナガハマ,Nagahama,29.0,70.0,,0,0,0,0,2.0,0.7,0.0,0.0,0.0,0.0,7.0,4.2,,,,,25〜30度以下
23281,C,11110100,41.77,140.82166666666666,34,高松,タカマツ：函館空港,Takamatsu,19.5,,,0,0,0,0,,,0.0,0.0,0.0,13.5,6.0,0.8,,,,,15〜20度以下
48381,C,11112000,36.27166666666667,138.31333333333333,715,立科,タテシナ,Tateshina,23.6,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.7,,,,,20〜25度以下
48826,C,11112000,35.373333333333335,137.69166666666666,940,浪合,ナミアイ,Namiai,22.7,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.3,,,,,20〜25度以下
88447,C,11112010,31.34,130.93833333333333,31,肝付前田,キモツキマエダ,Kimotsuki-Maeda,30.1,75.0,,0,0,0,0,10.0,0.7,0.0,0.0,0.0,0.0,11.0,5.0,,,,,30〜35度以下
73001,C,11112010,34.25,133.00666666666666,9,大三島,オオミシマ,Omishima,27.4,77.0,,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,11.0,2.6,,,,,25〜30度以下
87492,B,11111011,31.578333333333333,131.40666666666667,3,油津,アブラツ,Aburatsu,29.5,83.0,,0,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,12.0,5.3,1009.2,1010.8,18200.0,7.0,25〜30度以下
41091,C,11112010,36.98166666666667,140.01833333333335,343,黒磯,クロイソ,Kuroiso,26.2,84.0,,0,0,0,0,7.0,0.5,0.0,0.0,0.0,0.0,6.0,0.9,,,,,25〜30度以下
54472,C,01000000,37.55,139.37,200,室谷,ムロヤ,Muroya,,,,0,0,0,0,,,0.0,0.0,0.0,69.0,,,,,,,
48066,C,11112110,36.875,138.375,313,飯山,イイヤマ,Iiyama,23.1,98.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.9,,,,,20〜25度以下
48156,A,11111111,36.66166666666667,138.19166666666666,418,長野,ナガノ,Nagano,24.5,86.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.7,957.8,1004.4,20000.0,1.0,20〜25度以下
33006,C,11112010,40.403333333333336,141.7,70,種市,タネイチ,Taneichi,22.0,100.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.5,7.0,0.9,,,,,20〜25度以下
33231,C,01000000,39.973333333333336,141.16666666666666,285,一方井,イッカタイ,Ikkatai,,,,0,0,0,0,,,0.5,2.5,15.0,25.0,,,,,,,
17246,C,11112000,44.115,144.03666666666666,3,常呂,トコロ,Tokoro,19.8,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.4,,,,,15〜20度以下
62091,C,11112010,34.555,135.485,20,堺,サカイ,Sakai,28.2,88.0,,0,0,0,0,10.0,0.3,0.0,0.0,0.0,0.0,12.0,2.1,,,,,25〜30度以下
64161,C,01000000,34.27,135.88333333333333,840,天川,テンカワ,Tenkawa,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
52221,C,11112110,35.92333333333333,136.83166666666668,430,長滝,ナガタキ,Nagataki,22.5,92.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5,,,,,20〜25度以下
63551,C,11112010,34.46666666666667,134.84833333333333,5,郡家,グンゲ,Gunge,31.0,79.0,,0,0,0,0,10.0,1.0,0.0,0.0,0.0,0.0,6.0,1.2,,,,,30〜35度以下
33201,C,01000000,40.085,141.71166666666667,232,下戸鎖,シモトクサリ,Shimotokusari,,,,0,0,0,0,,,1.0,2.5,9.0,13.0,,,,,,,
53112,B,11111011,34.76166666666667,136.14166666666668,159,上野,ウエノ,Ueno,28.6,69.0,,0,0,0,0,10.0,0.8,0.0,0.0,0.0,0.0,12.0,1.6,989.5,1007.5,20000.0,1.0,25〜30度以下
86111,C,11112010,32.946666666666665,131.04,487,阿蘇乙姫,アソオトヒメ,Aso-Otohime,25.2,85.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.1,,,,,25〜30度以下
32581,C,11112000,39.305,140.28833333333333,117,東由利,ヒガシユリ,Higashiyuri,24.0,,,0,0,0,0,0.0,0.0,0.0,0.0,4.0,29.0,12.0,2.9,,,,,20〜25度以下
87206,C,11112010,32.385,131.33166666666668,250,神門,ミカド,Mikado,31.1,54.0,,0,0,0,0,10.0,1.0,0.0,0.0,0.0,0.0,9.0,1.6,,,,,30〜35度以下
17351,C,11112100,44.05166666666667,144.98166666666665,144,宇登呂,ウトロ,Utoro,18.1,,,0,0,0,0,0.0,0.0,0.0,0.0,0.5,8.5,2.0,0.3,,,,,15〜20度以下
56081,C,01000000,37.26166666666666,136.72833333333332,11,門前,モンゼン,Monzen,,,,0,0,0,0,,,0.0,1.5,4.5,23.0,,,,,,,
54181,C,11112000,38.07666666666667,139.38833333333332,14,中条,ナカジョウ,Nakajo,24.9,,,0,0,0,0,0.0,0.0,1.0,1.0,5.0,62.5,9.0,1.3,,,,,20〜25度以下
68156,C,11112010,35.33166666666666,132.73,20,出雲,イズモ,Izumo,28.9,67.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.7,,,,,25〜30度以下
35537,C,01000000,37.91,139.84333333333333,390,中津川,ナカツガワ,Nakatsugawa,,,,0,0,0,0,,,0.0,0.0,1.0,78.5,,,,,,,
69052,C,11110000,35.53,134.165,15,湖山,コヤマ：鳥取空港,Koyama,29.6,,,0,0,0,0,,,0.0,0.0,0.0,0.0,8.0,2.3,,,,,25〜30度以下
55206,C,11112010,36.57,137.15833333333333,124,八尾,ヤツオ,Yatsuo,28.2,76.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.5,,,,,25〜30度以下
69222,C,01000000,35.288333333333334,133.48333333333332,155,江尾,エビ,Ebi,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
84171,B,11111011,33.36,129.55,58,平戸,ヒラド,Hirado,26.4,96.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.5,1002.6,1009.2,13380.0,1.0,25〜30度以下
63216,C,11112010,35.13666666666666,135.065,98,柏原,カイバラ,Kaibara,28.3,70.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.3,,,,,25〜30度以下
71191,C,11112010,33.86666666666667,133.90333333333334,532,京上,キョウジョウ,Kyojo,24.8,82.0,,0,0,0,0,5.0,0.1,0.0,0.0,0.0,0.0,7.0,0.3,,,,,20〜25度以下
81321,C,11112010,34.155,132.17833333333334,41,岩国,イワクニ,Iwakuni,28.0,81.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.6,,,,,25〜30度以下
54421,C,11112100,37.67166666666667,139.44666666666666,100,津川,ツガワ,Tsugawa,24.3,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,102.5,8.0,0.6,,,,,20〜25度以下
43151,C,01000000,35.92666666666667,138.92333333333335,975,三峰,ミツミネ,Mitsumine,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
86411,C,01000000,32.395,130.82666666666665,310,五木,イツキ,Itsuki,,,,0,0,0,0,,,0.0,1.5,1.5,1.5,,,,,,,
36536,C,11112110,37.265,139.53666666666666,494,南郷,ナンゴウ,Nango,22.9,94.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,34.5,9.0,0.5,,,,,20〜25度以下
52511,C,11112000,35.485,136.56666666666666,45,揖斐川,イビガワ,Ibigawa,27.5,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2,,,,,25〜30度以下
22156,C,11112000,42.54333333333334,142.33333333333334,60,新和,シンワ,Shinwa,21.0,,,0,0,0,0,7.0,0.8,0.0,0.0,0.0,0.0,13.0,0.5,,,,,20〜25度以下
40251,C,01000000,36.236666666666665,140.325,25,美野里,ミノリ,Minori,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
85046,C,01000000,33.413333333333334,130.22,339,北山,ホクザン,Hokuzan,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
15321,C,11112100,43.36333333333334,141.82666666666665,16,美唄,ビバイ,Bibai,21.1,,,0,0,0,0,10.0,1.0,0.0,0.0,0.0,0.0,11.0,0.7,,,,,20〜25度以下
66046,C,11112110,35.29666666666667,133.725,430,上長田,カミナガタ,Kaminagata,24.9,100.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.2,,,,,20〜25度以下
51247,C,11112010,34.906666666666666,137.51833333333335,53,新城,シンシロ,Shinshiro,28.4,75.0,,0,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,9.0,0.3,,,,,25〜30度以下
31336,C,11112010,40.885,141.27166666666668,80,六ケ所,ロッカショ,Rokkasho,21.7,100.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7,,,,,20〜25度以下
85161,C,11112010,33.11666666666667,129.995,81,嬉野,ウレシノ,Ureshino,29.1,80.0,,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,8.0,2.3,,,,,25〜30度以下
45401,B,11111011,34.986666666666665,139.865,6,館山,タテヤマ,Tateyama,28.2,83.0,,0,0,0,0,10.0,0.7,0.0,0.0,0.0,0.0,9.0,6.5,1004.6,1005.4,5570.0,1.0,25〜30度以下
52346,C,11112000,35.763333333333335,137.28833333333333,450,宮地,ミヤジ,Miyaji,23.7,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.3,,,,,20〜25度以下
63491,C,11112010,34.67166666666667,134.52666666666667,88,家島,イエシマ,Ieshima,27.5,85.0,,0,0,0,0,10.0,1.0,0.0,0.0,0.0,0.0,8.0,2.4,,,,,25〜30度以下
35141,C,11112010,38.735,139.82833333333335,16,鶴岡,ツルオカ,Tsuruoka,25.0,98.0,,0,0,0,0,0.0,0.0,0.0,0.0,2.5,23.5,12.0,3.5,,,,,25〜30度以下
56192,C,01000000,36.788333333333334,136.76833333333335,90,宝達志水,ホウダツシミズ,Hodatsu-Shimizu,,,,0,0,0,0,,,0.0,0.5,0.5,5.0,,,,,,,
42366,C,11112000,36.24,139.51333333333332,23,館林,タテバヤシ,Tatebayashi,28.3,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.4,,,,,25〜30度以下
57176,C,01000100,35.90833333333333,136.66833333333332,436,九頭竜,クズリュウ,Kuzuryu,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
84561,C,11112010,32.611666666666665,130.19333333333333,13,口之津,クチノツ,Kuchinotsu,29.0,91.0,,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,11.0,2.8,,,,,25〜30度以下
82317,C,11112010,33.225,130.645,144,黒木,クロギ,Kurogi,27.7,81.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.7,,,,,25〜30度以下
36597,C,01000000,37.24666666666667,140.72333333333333,492,川前,カワマエ,Kawamae,,,,0,0,0,0,,,0.0,0.0,0.0,4.5,,,,,,,
83137,B,11111011,33.321666666666665,130.92833333333334,83,日田,ヒタ,Hita,29.7,71.0,,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,11.0,3.8,999.8,1009.2,20000.0,1.0,25〜30度以下
41172,C,11112000,36.75,139.615,561,日光東町,ニッコウヒガシマチ,Nikkohigashimachi,26.1,,,0,0,0,0,5.0,0.1,0.0,0.0,0.0,0.0,2.0,1.0,,,,,25〜30度以下
56052,B,11111111,37.39,136.895,5,輪島,ワジマ,Wajima,25.4,91.0,,0,0,0,0,0.0,0.0,0.0,2.0,12.5,25.0,9.0,4.6,1002.2,1003.0,19280.0,7.0,25〜30度以下
82186,C,11110000,33.583333333333336,130.45166666666665,9,博多,ハカタ：福岡空港,Hakata,30.8,,,0,0,0,0,,,0.0,0.0,0.0,0.0,9.0,5.7,,,,,30〜35度以下
74136,C,11112010,33.69833333333333,133.875,210,大栃,オオドチ,Odochi,25.7,83.0,,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,16.0,0.5,,,,,25〜30度以下
44112,C,11112000,35.666666666666664,139.31666666666666,123,八王子,ハチオウジ,Hachioji,29.6,,,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,8.0,4.7,,,,,25〜30度以下
42341,C,01000000,36.24166666666667,139.07,95,藤岡,フジオカ,Fujioka,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
68436,C,01000000,34.78,132.19666666666666,370,波佐,ハザ,Haza,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
31332,C,11112100,40.885,141.16,14,野辺地,ノヘジ,Noheji,23.2,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,,,,,20〜25度以下
74391,C,01000000,33.193333333333335,132.97166666666666,150,大正,タイショウ,Taisho,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
17607,C,11112000,43.70666666666666,143.64333333333335,184,境野,サカイノ,Sakaino,19.5,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,1.3,,,,,15〜20度以下
56276,C,11112000,36.38166666666667,136.435,3,小松,コマツ,Komatsu,28.8,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.4,,,,,25〜30度以下
91241,C,11112010,26.153333333333332,127.765,186,糸数,イトカズ,Itokazu,28.4,85.0,,0,0,0,0,7.0,0.3,0.0,0.0,1.0,1.5,8.0,3.3,,,,,25〜30度以下
35162,B,11111111,38.75666666666667,140.31166666666667,105,新庄,シンジョウ,Shinjo,24.2,92.0,,0,0,0,0,0.0,0.0,1.0,2.5,6.5,27.0,12.0,1.7,991.9,1003.5,5290.0,7.0,20〜25度以下
94017,B,11111011,24.466666666666665,123.01,30,与那国島,ヨナグニジマ,Yonagunijima Island,28.7,81.0,,0,0,0,0,9.0,0.8,0.0,0.0,0.0,68.5,9.0,3.6,1006.0,1010.1,20000.0,0.0,25〜30度以下
67292,C,11112010,34.545,132.53,70,三入,ミイリ,Miiri,27.8,76.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.9,,,,,25〜30度以下
20441,C,11112000,42.92,143.45833333333334,42,池田,イケダ,Ikeda,23.6,,,0,0,0,0,10.0,0.6,0.0,0.0,0.0,0.0,1.0,1.4,,,,,20〜25度以下
41011,C,11112110,37.123333333333335,140.035,749,那須高原,ナスコウゲン,Nasu Highlands,25.0,100.0,,0,0,0,0,10.0,0.5,0.0,0.0,0.0,3.0,2.0,2.0,,,,,25〜30度以下
71087,C,11112010,34.04,134.15666666666667,160,穴吹,アナブキ,Anabuki,29.6,77.0,,0,0,0,0,10.0,0.6,0.0,0.0,0.0,0.0,4.0,1.1,,,,,25〜30度以下
63346,C,01000000,35.025,135.29333333333332,330,後川,シツカワ,Shitsukawa,,,,0,0,0,0,,,0.0,0.0,0.0,0.0,,,,,,,
32266,C,11112010,40.013333333333335,140.80166666666668,578,八幡平,ハチマンタイ,Hachimantai,19.5,100.0,,0,0,0,0,0.0,0.0,0.0,1.0,7.0,16.0,16.0,0.4,,,,,15〜20度以下
65061,C,11112010,34.221666666666664,135.59,801,高野山,コウヤサン,Koyasan,25.9,70.0,,0,0,0,0,10.0,0.5,0.0,0.0,0.0,0.0,12.0,1.3,,,,,25〜30度以下
34461,C,11112110,38.015,140.61166666666668,86,白石,シロイシ,Shiroishi,26.6,100.0,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,11.5,6.0,2.1,,,,,25〜30度以下
86006,C,11112010,33.115,130.69166666666666,119,鹿北,カホク,Kahoku,26.6,92.0,,0,0,0,0,0.0,0.0,0.0,0.0,1.5,1.5,7.0,1.5,,,,,25〜30度以下
36581,C,11110100,37.22666666666667,140.42666666666668,372,玉川,タマカワ：福島空港,Tamakawa,26.3,,,0,0,0,0,,,0.0,0.0,0.0,5.0,13.0,0.6,,,,,25〜30度以下
86216,C,11112010,32.611666666666665,130.47833333333332,60,三角,ミスミ,Misumi,28.9,79.0,,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,9.0,5.8,,,,,25〜30度以下
63366,C,11112010,34.858333333333334,134.37333333333333,20,上郡,カミゴオリ,Kamigori,26.4,86.0,,0,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,16.0,0.5,,,,,25〜30度以下
65026,C,11112010,34.31,135.52833333333334,142,かつらぎ,カツラギ,Katsuragi,29.1,73.0,,0,0,0,0,10.0,0.8,0.0,0.0,0.0,0.0,12.0,1.1,,,,,25〜30度以下
81436,C,11110000,33.93,131.27833333333334,5,宇部,ウベ：山口宇部空港,Ube,28.5,,,0,0,0,0,,,0.0,0.0,0.0,0.0,11.0,5.5,,,,,25〜30度以下
