date,year,date_x_axis,date_jp,category,heat_points
2013-07-08,2013,2000-07-08,2013年7月8日,over35,95.0
2013-07-09,2013,2000-07-09,2013年7月9日,over35,94.0
2013-07-10,2013,2000-07-10,2013年7月10日,over35,109.0
2013-07-11,2013,2000-07-11,2013年7月11日,over35,140.0
2013-07-12,2013,2000-07-12,2013年7月12日,over35,123.0
2013-07-13,2013,2000-07-13,2013年7月13日,over35,35.0
2013-07-14,2013,2000-07-14,2013年7月14日,over35,25.0
2013-07-15,2013,2000-07-15,2013年7月15日,over35,30.0
2013-07-16,2013,2000-07-16,2013年7月16日,over35,13.0
2013-07-17,2013,2000-07-17,2013年7月17日,over35,6.0
2013-07-18,2013,2000-07-18,2013年7月18日,over35,20.0
2013-07-19,2013,2000-07-19,2013年7月19日,over35,9.0
2013-07-20,2013,2000-07-20,2013年7月20日,over35,14.0
2013-07-21,2013,2000-07-21,2013年7月21日,over35,16.0
2013-07-22,2013,2000-07-22,2013年7月22日,over35,37.0
2013-07-23,2013,2000-07-23,2013年7月23日,over35,60.0
2013-07-24,2013,2000-07-24,2013年7月24日,over35,55.0
2013-07-25,2013,2000-07-25,2013年7月25日,over35,80.0
2013-07-26,2013,2000-07-26,2013年7月26日,over35,12.0
2013-07-27,2013,2000-07-27,2013年7月27日,over35,21.0
2013-07-28,2013,2000-07-28,2013年7月28日,over35,2.0
2013-07-29,2013,2000-07-29,2013年7月29日,over35,1.0
2013-07-30,2013,2000-07-30,2013年7月30日,over35,38.0
2013-07-31,2013,2000-07-31,2013年7月31日,over35,54.0
2013-08-01,2013,2000-08-01,2013年8月1日,over35,57.0
2013-08-02,2013,2000-08-02,2013年8月2日,over35,36.0
2013-08-03,2013,2000-08-03,2013年8月3日,over35,20.0
2013-08-04,2013,2000-08-04,2013年8月4日,over35,10.0
2013-08-05,2013,2000-08-05,2013年8月5日,over35,8.0
2013-08-06,2013,2000-08-06,2013年8月6日,over35,23.0
2013-08-07,2013,2000-08-07,2013年8月7日,over35,107.0
2013-08-08,2013,2000-08-08,2013年8月8日,over35,110.0
2013-08-09,2013,2000-08-09,2013年8月9日,over35,204.0
2013-08-10,2013,2000-08-10,2013年8月10日,over35,294.0
2013-08-11,2013,2000-08-11,2013年8月11日,over35,296.0
2013-08-12,2013,2000-08-12,2013年8月12日,over35,242.0
2013-08-13,2013,2000-08-13,2013年8月13日,over35,173.0
2013-08-14,2013,2000-08-14,2013年8月14日,over35,160.0
2013-08-15,2013,2000-08-15,2013年8月15日,over35,159.0
2013-08-16,2013,2000-08-16,2013年8月16日,over35,124.0
2013-08-17,2013,2000-08-17,2013年8月17日,over35,122.0
2013-08-18,2013,2000-08-18,2013年8月18日,over35,173.0
2013-08-19,2013,2000-08-19,2013年8月19日,over35,226.0
2013-08-20,2013,2000-08-20,2013年8月20日,over35,174.0
2013-08-21,2013,2000-08-21,2013年8月21日,over35,162.0
2013-08-22,2013,2000-08-22,2013年8月22日,over35,160.0
2013-08-23,2013,2000-08-23,2013年8月23日,over35,67.0
2013-08-24,2013,2000-08-24,2013年8月24日,over35,11.0
2013-08-25,2013,2000-08-25,2013年8月25日,over35,1.0
2013-08-26,2013,2000-08-26,2013年8月26日,over35,0.0
2013-08-27,2013,2000-08-27,2013年8月27日,over35,0.0
2013-08-28,2013,2000-08-28,2013年8月28日,over35,1.0
2013-08-29,2013,2000-08-29,2013年8月29日,over35,11.0
2013-08-30,2013,2000-08-30,2013年8月30日,over35,58.0
2013-08-31,2013,2000-08-31,2013年8月31日,over35,31.0
2013-09-01,2013,2000-09-01,2013年9月1日,over35,37.0
2013-09-02,2013,2000-09-02,2013年9月2日,over35,1.0
2013-09-03,2013,2000-09-03,2013年9月3日,over35,1.0
2013-09-04,2013,2000-09-04,2013年9月4日,over35,0.0
2013-09-05,2013,2000-09-05,2013年9月5日,over35,0.0
2013-09-06,2013,2000-09-06,2013年9月6日,over35,0.0
2013-09-07,2013,2000-09-07,2013年9月7日,over35,0.0
2013-09-08,2013,2000-09-08,2013年9月8日,over35,0.0
2013-09-09,2013,2000-09-09,2013年9月9日,over35,0.0
2013-09-10,2013,2000-09-10,2013年9月10日,over35,0.0
2013-09-11,2013,2000-09-11,2013年9月11日,over35,0.0
2013-09-12,2013,2000-09-12,2013年9月12日,over35,0.0
2013-09-13,2013,2000-09-13,2013年9月13日,over35,2.0
2013-09-14,2013,2000-09-14,2013年9月14日,over35,0.0
2013-09-15,2013,2000-09-15,2013年9月15日,over35,0.0
2013-09-16,2013,2000-09-16,2013年9月16日,over35,0.0
2013-09-17,2013,2000-09-17,2013年9月17日,over35,0.0
2013-09-18,2013,2000-09-18,2013年9月18日,over35,0.0
2013-09-19,2013,2000-09-19,2013年9月19日,over35,0.0
2013-09-20,2013,2000-09-20,2013年9月20日,over35,0.0
2013-09-21,2013,2000-09-21,2013年9月21日,over35,0.0
2013-09-22,2013,2000-09-22,2013年9月22日,over35,1.0
2013-09-23,2013,2000-09-23,2013年9月23日,over35,0.0
2013-09-24,2013,2000-09-24,2013年9月24日,over35,0.0
2013-09-25,2013,2000-09-25,2013年9月25日,over35,0.0
2013-09-26,2013,2000-09-26,2013年9月26日,over35,0.0
2013-09-27,2013,2000-09-27,2013年9月27日,over35,0.0
2013-09-28,2013,2000-09-28,2013年9月28日,over35,0.0
2013-09-29,2013,2000-09-29,2013年9月29日,over35,0.0
2013-09-30,2013,2000-09-30,2013年9月30日,over35,0.0
2013-10-01,2013,2000-10-01,2013年10月1日,over35,0.0
2013-10-02,2013,2000-10-02,2013年10月2日,over35,0.0
2013-10-03,2013,2000-10-03,2013年10月3日,over35,0.0
2013-10-04,2013,2000-10-04,2013年10月4日,over35,0.0
2013-10-05,2013,2000-10-05,2013年10月5日,over35,0.0
2013-10-06,2013,2000-10-06,2013年10月6日,over35,0.0
2013-10-07,2013,2000-10-07,2013年10月7日,over35,0.0
2013-10-08,2013,2000-10-08,2013年10月8日,over35,0.0
2013-10-09,2013,2000-10-09,2013年10月9日,over35,1.0
2013-10-10,2013,2000-10-10,2013年10月10日,over35,0.0
2013-10-11,2013,2000-10-11,2013年10月11日,over35,0.0
2013-10-12,2013,2000-10-12,2013年10月12日,over35,0.0
2013-10-13,2013,2000-10-13,2013年10月13日,over35,0.0
2013-10-14,2013,2000-10-14,2013年10月14日,over35,0.0
2013-10-15,2013,2000-10-15,2013年10月15日,over35,0.0
2013-10-16,2013,2000-10-16,2013年10月16日,over35,0.0
2013-10-17,2013,2000-10-17,2013年10月17日,over35,0.0
2013-10-18,2013,2000-10-18,2013年10月18日,over35,0.0
2013-10-19,2013,2000-10-19,2013年10月19日,over35,0.0
2013-10-20,2013,2000-10-20,2013年10月20日,over35,0.0
2013-10-21,2013,2000-10-21,2013年10月21日,over35,0.0
2013-10-22,2013,2000-10-22,2013年10月22日,over35,0.0
2013-10-23,2013,2000-10-23,2013年10月23日,over35,0.0
2013-10-24,2013,2000-10-24,2013年10月24日,over35,0.0
2013-10-25,2013,2000-10-25,2013年10月25日,over35,0.0
2013-10-26,2013,2000-10-26,2013年10月26日,over35,0.0
2013-10-27,2013,2000-10-27,2013年10月27日,over35,0.0
2013-10-28,2013,2000-10-28,2013年10月28日,over35,0.0
2013-10-29,2013,2000-10-29,2013年10月29日,over35,0.0
2013-10-30,2013,2000-10-30,2013年10月30日,over35,0.0
2013-10-31,2013,2000-10-31,2013年10月31日,over35,0.0
2013-11-01,2013,2000-11-01,2013年11月1日,over35,0.0
2013-11-02,2013,2000-11-02,2013年11月2日,over35,0.0
2013-11-03,2013,2000-11-03,2013年11月3日,over35,0.0
2013-11-04,2013,2000-11-04,2013年11月4日,over35,0.0
2013-11-05,2013,2000-11-05,2013年11月5日,over35,0.0
2013-11-06,2013,2000-11-06,2013年11月6日,over35,0.0
2013-11-07,2013,2000-11-07,2013年11月7日,over35,0.0
2013-11-08,2013,2000-11-08,2013年11月8日,over35,0.0
2013-11-09,2013,2000-11-09,2013年11月9日,over35,0.0
2013-11-10,2013,2000-11-10,2013年11月10日,over35,0.0
2013-11-11,2013,2000-11-11,2013年11月11日,over35,0.0
2013-11-12,2013,2000-11-12,2013年11月12日,over35,0.0
2013-11-13,2013,2000-11-13,2013年11月13日,over35,0.0
2013-11-14,2013,2000-11-14,2013年11月14日,over35,0.0
2013-11-15,2013,2000-11-15,2013年11月15日,over35,0.0
2013-11-16,2013,2000-11-16,2013年11月16日,over35,0.0
2013-11-17,2013,2000-11-17,2013年11月17日,over35,0.0
2013-11-18,2013,2000-11-18,2013年11月18日,over35,0.0
2013-11-19,2013,2000-11-19,2013年11月19日,over35,0.0
2013-11-20,2013,2000-11-20,2013年11月20日,over35,0.0
2013-11-21,2013,2000-11-21,2013年11月21日,over35,0.0
2013-11-22,2013,2000-11-22,2013年11月22日,over35,0.0
2013-11-23,2013,2000-11-23,2013年11月23日,over35,0.0
2013-11-24,2013,2000-11-24,2013年11月24日,over35,0.0
2013-11-25,2013,2000-11-25,2013年11月25日,over35,0.0
2013-11-26,2013,2000-11-26,2013年11月26日,over35,0.0
2013-11-27,2013,2000-11-27,2013年11月27日,over35,0.0
2013-11-28,2013,2000-11-28,2013年11月28日,over35,0.0
2013-11-29,2013,2000-11-29,2013年11月29日,over35,0.0
2013-11-30,2013,2000-11-30,2013年11月30日,over35,0.0
2013-12-01,2013,2000-12-01,2013年12月1日,over35,0.0
2013-12-02,2013,2000-12-02,2013年12月2日,over35,0.0
2013-12-03,2013,2000-12-03,2013年12月3日,over35,0.0
2013-12-04,2013,2000-12-04,2013年12月4日,over35,0.0
2013-12-05,2013,2000-12-05,2013年12月5日,over35,0.0
2013-12-06,2013,2000-12-06,2013年12月6日,over35,0.0
2013-12-07,2013,2000-12-07,2013年12月7日,over35,0.0
2013-12-08,2013,2000-12-08,2013年12月8日,over35,0.0
2013-12-09,2013,2000-12-09,2013年12月9日,over35,0.0
2013-12-10,2013,2000-12-10,2013年12月10日,over35,0.0
2013-12-11,2013,2000-12-11,2013年12月11日,over35,0.0
2013-12-12,2013,2000-12-12,2013年12月12日,over35,0.0
2013-12-13,2013,2000-12-13,2013年12月13日,over35,0.0
2013-12-14,2013,2000-12-14,2013年12月14日,over35,0.0
2013-12-15,2013,2000-12-15,2013年12月15日,over35,0.0
2013-12-16,2013,2000-12-16,2013年12月16日,over35,0.0
2013-12-17,2013,2000-12-17,2013年12月17日,over35,0.0
2013-12-18,2013,2000-12-18,2013年12月18日,over35,0.0
2013-12-19,2013,2000-12-19,2013年12月19日,over35,0.0
2013-12-20,2013,2000-12-20,2013年12月20日,over35,0.0
2013-12-21,2013,2000-12-21,2013年12月21日,over35,0.0
2013-12-22,2013,2000-12-22,2013年12月22日,over35,0.0
2013-12-23,2013,2000-12-23,2013年12月23日,over35,0.0
2013-12-24,2013,2000-12-24,2013年12月24日,over35,0.0
2013-12-25,2013,2000-12-25,2013年12月25日,over35,0.0
2013-12-26,2013,2000-12-26,2013年12月26日,over35,0.0
2013-12-27,2013,2000-12-27,2013年12月27日,over35,0.0
2013-12-28,2013,2000-12-28,2013年12月28日,over35,0.0
2013-12-29,2013,2000-12-29,2013年12月29日,over35,0.0
2013-12-30,2013,2000-12-30,2013年12月30日,over35,0.0
2013-12-31,2013,2000-12-31,2013年12月31日,over35,0.0
2014-01-01,2014,2000-01-01,2014年1月1日,over35,0.0
2014-01-02,2014,2000-01-02,2014年1月2日,over35,0.0
2014-01-03,2014,2000-01-03,2014年1月3日,over35,0.0
2014-01-04,2014,2000-01-04,2014年1月4日,over35,0.0
2014-01-05,2014,2000-01-05,2014年1月5日,over35,0.0
2014-01-06,2014,2000-01-06,2014年1月6日,over35,0.0
2014-01-07,2014,2000-01-07,2014年1月7日,over35,0.0
2014-01-08,2014,2000-01-08,2014年1月8日,over35,0.0
2014-01-09,2014,2000-01-09,2014年1月9日,over35,0.0
2014-01-10,2014,2000-01-10,2014年1月10日,over35,0.0
2014-01-11,2014,2000-01-11,2014年1月11日,over35,0.0
2014-01-12,2014,2000-01-12,2014年1月12日,over35,0.0
2014-01-13,2014,2000-01-13,2014年1月13日,over35,0.0
2014-01-14,2014,2000-01-14,2014年1月14日,over35,0.0
2014-01-15,2014,2000-01-15,2014年1月15日,over35,0.0
2014-01-16,2014,2000-01-16,2014年1月16日,over35,0.0
2014-01-17,2014,2000-01-17,2014年1月17日,over35,0.0
2014-01-18,2014,2000-01-18,2014年1月18日,over35,0.0
2014-01-19,2014,2000-01-19,2014年1月19日,over35,0.0
2014-01-20,2014,2000-01-20,2014年1月20日,over35,0.0
2014-01-21,2014,2000-01-21,2014年1月21日,over35,0.0
2014-01-22,2014,2000-01-22,2014年1月22日,over35,0.0
2014-01-23,2014,2000-01-23,2014年1月23日,over35,0.0
2014-01-24,2014,2000-01-24,2014年1月24日,over35,0.0
2014-01-25,2014,2000-01-25,2014年1月25日,over35,0.0
2014-01-26,2014,2000-01-26,2014年1月26日,over35,0.0
2014-01-27,2014,2000-01-27,2014年1月27日,over35,0.0
2014-01-28,2014,2000-01-28,2014年1月28日,over35,0.0
2014-01-29,2014,2000-01-29,2014年1月29日,over35,0.0
2014-01-30,2014,2000-01-30,2014年1月30日,over35,0.0
2014-01-31,2014,2000-01-31,2014年1月31日,over35,0.0
2014-02-01,2014,2000-02-01,2014年2月1日,over35,0.0
2014-02-02,2014,2000-02-02,2014年2月2日,over35,0.0
2014-02-03,2014,2000-02-03,2014年2月3日,over35,0.0
2014-02-04,2014,2000-02-04,2014年2月4日,over35,0.0
2014-02-05,2014,2000-02-05,2014年2月5日,over35,0.0
2014-02-06,2014,2000-02-06,2014年2月6日,over35,0.0
2014-02-07,2014,2000-02-07,2014年2月7日,over35,0.0
2014-02-08,2014,2000-02-08,2014年2月8日,over35,0.0
2014-02-09,2014,2000-02-09,2014年2月9日,over35,0.0
2014-02-10,2014,2000-02-10,2014年2月10日,over35,0.0
2014-02-11,2014,2000-02-11,2014年2月11日,over35,0.0
2014-02-12,2014,2000-02-12,2014年2月12日,over35,0.0
2014-02-13,2014,2000-02-13,2014年2月13日,over35,0.0
2014-02-14,2014,2000-02-14,2014年2月14日,over35,0.0
2014-02-15,2014,2000-02-15,2014年2月15日,over35,0.0
2014-02-16,2014,2000-02-16,2014年2月16日,over35,0.0
2014-02-17,2014,2000-02-17,2014年2月17日,over35,0.0
2014-02-18,2014,2000-02-18,2014年2月18日,over35,0.0
2014-02-19,2014,2000-02-19,2014年2月19日,over35,0.0
2014-02-20,2014,2000-02-20,2014年2月20日,over35,0.0
2014-02-21,2014,2000-02-21,2014年2月21日,over35,0.0
2014-02-22,2014,2000-02-22,2014年2月22日,over35,0.0
2014-02-23,2014,2000-02-23,2014年2月23日,over35,0.0
2014-02-24,2014,2000-02-24,2014年2月24日,over35,0.0
2014-02-25,2014,2000-02-25,2014年2月25日,over35,0.0
2014-02-26,2014,2000-02-26,2014年2月26日,over35,0.0
2014-02-27,2014,2000-02-27,2014年2月27日,over35,0.0
2014-02-28,2014,2000-02-28,2014年2月28日,over35,0.0
2014-03-01,2014,2000-03-01,2014年3月1日,over35,0.0
2014-03-02,2014,2000-03-02,2014年3月2日,over35,0.0
2014-03-03,2014,2000-03-03,2014年3月3日,over35,0.0
2014-03-04,2014,2000-03-04,2014年3月4日,over35,0.0
2014-03-05,2014,2000-03-05,2014年3月5日,over35,0.0
2014-03-06,2014,2000-03-06,2014年3月6日,over35,0.0
2014-03-07,2014,2000-03-07,2014年3月7日,over35,0.0
2014-03-08,2014,2000-03-08,2014年3月8日,over35,0.0
2014-03-09,2014,2000-03-09,2014年3月9日,over35,0.0
2014-03-10,2014,2000-03-10,2014年3月10日,over35,0.0
2014-03-11,2014,2000-03-11,2014年3月11日,over35,0.0
2014-03-12,2014,2000-03-12,2014年3月12日,over35,0.0
2014-03-13,2014,2000-03-13,2014年3月13日,over35,0.0
2014-03-14,2014,2000-03-14,2014年3月14日,over35,0.0
2014-03-15,2014,2000-03-15,2014年3月15日,over35,0.0
2014-03-16,2014,2000-03-16,2014年3月16日,over35,0.0
2014-03-17,2014,2000-03-17,2014年3月17日,over35,0.0
2014-03-18,2014,2000-03-18,2014年3月18日,over35,0.0
2014-03-19,2014,2000-03-19,2014年3月19日,over35,0.0
2014-03-20,2014,2000-03-20,2014年3月20日,over35,0.0
2014-03-21,2014,2000-03-21,2014年3月21日,over35,0.0
2014-03-22,2014,2000-03-22,2014年3月22日,over35,0.0
2014-03-23,2014,2000-03-23,2014年3月23日,over35,0.0
2014-03-24,2014,2000-03-24,2014年3月24日,over35,0.0
2014-03-25,2014,2000-03-25,2014年3月25日,over35,0.0
2014-03-26,2014,2000-03-26,2014年3月26日,over35,0.0
2014-03-27,2014,2000-03-27,2014年3月27日,over35,0.0
2014-03-28,2014,2000-03-28,2014年3月28日,over35,0.0
2014-03-29,2014,2000-03-29,2014年3月29日,over35,0.0
2014-03-30,2014,2000-03-30,2014年3月30日,over35,0.0
2014-03-31,2014,2000-03-31,2014年3月31日,over35,0.0
2014-04-01,2014,2000-04-01,2014年4月1日,over35,0.0
2014-04-02,2014,2000-04-02,2014年4月2日,over35,0.0
2014-04-03,2014,2000-04-03,2014年4月3日,over35,0.0
2014-04-04,2014,2000-04-04,2014年4月4日,over35,0.0
2014-04-05,2014,2000-04-05,2014年4月5日,over35,0.0
2014-04-06,2014,2000-04-06,2014年4月6日,over35,0.0
2014-04-07,2014,2000-04-07,2014年4月7日,over35,0.0
2014-04-08,2014,2000-04-08,2014年4月8日,over35,0.0
2014-04-09,2014,2000-04-09,2014年4月9日,over35,0.0
2014-04-10,2014,2000-04-10,2014年4月10日,over35,0.0
2014-04-11,2014,2000-04-11,2014年4月11日,over35,0.0
2014-04-12,2014,2000-04-12,2014年4月12日,over35,0.0
2014-04-13,2014,2000-04-13,2014年4月13日,over35,0.0
2014-04-14,2014,2000-04-14,2014年4月14日,over35,0.0
2014-04-15,2014,2000-04-15,2014年4月15日,over35,0.0
2014-04-16,2014,2000-04-16,2014年4月16日,over35,0.0
2014-04-17,2014,2000-04-17,2014年4月17日,over35,0.0
2014-04-18,2014,2000-04-18,2014年4月18日,over35,0.0
2014-04-19,2014,2000-04-19,2014年4月19日,over35,0.0
2014-04-20,2014,2000-04-20,2014年4月20日,over35,0.0
2014-04-21,2014,2000-04-21,2014年4月21日,over35,0.0
2014-04-22,2014,2000-04-22,2014年4月22日,over35,0.0
2014-04-23,2014,2000-04-23,2014年4月23日,over35,0.0
2014-04-24,2014,2000-04-24,2014年4月24日,over35,0.0
2014-04-25,2014,2000-04-25,2014年4月25日,over35,0.0
2014-04-26,2014,2000-04-26,2014年4月26日,over35,0.0
2014-04-27,2014,2000-04-27,2014年4月27日,over35,0.0
2014-04-28,2014,2000-04-28,2014年4月28日,over35,0.0
2014-04-29,2014,2000-04-29,2014年4月29日,over35,0.0
2014-04-30,2014,2000-04-30,2014年4月30日,over35,0.0
2014-05-01,2014,2000-05-01,2014年5月1日,over35,0.0
2014-05-02,2014,2000-05-02,2014年5月2日,over35,0.0
2014-05-03,2014,2000-05-03,2014年5月3日,over35,0.0
2014-05-04,2014,2000-05-04,2014年5月4日,over35,0.0
2014-05-05,2014,2000-05-05,2014年5月5日,over35,0.0
2014-05-06,2014,2000-05-06,2014年5月6日,over35,0.0
2014-05-07,2014,2000-05-07,2014年5月7日,over35,0.0
2014-05-08,2014,2000-05-08,2014年5月8日,over35,0.0
2014-05-09,2014,2000-05-09,2014年5月9日,over35,0.0
2014-05-10,2014,2000-05-10,2014年5月10日,over35,0.0
2014-05-11,2014,2000-05-11,2014年5月11日,over35,0.0
2014-05-12,2014,2000-05-12,2014年5月12日,over35,0.0
2014-05-13,2014,2000-05-13,2014年5月13日,over35,0.0
2014-05-14,2014,2000-05-14,2014年5月14日,over35,0.0
2014-05-15,2014,2000-05-15,2014年5月15日,over35,0.0
2014-05-16,2014,2000-05-16,2014年5月16日,over35,0.0
2014-05-17,2014,2000-05-17,2014年5月17日,over35,0.0
2014-05-18,2014,2000-05-18,2014年5月18日,over35,0.0
2014-05-19,2014,2000-05-19,2014年5月19日,over35,0.0
2014-05-20,2014,2000-05-20,2014年5月20日,over35,0.0
2014-05-21,2014,2000-05-21,2014年5月21日,over35,0.0
2014-05-22,2014,2000-05-22,2014年5月22日,over35,0.0
2014-05-23,2014,2000-05-23,2014年5月23日,over35,0.0
2014-05-24,2014,2000-05-24,2014年5月24日,over35,0.0
2014-05-25,2014,2000-05-25,2014年5月25日,over35,0.0
2014-05-26,2014,2000-05-26,2014年5月26日,over35,0.0
2014-05-27,2014,2000-05-27,2014年5月27日,over35,0.0
2014-05-28,2014,2000-05-28,2014年5月28日,over35,0.0
2014-05-29,2014,2000-05-29,2014年5月29日,over35,0.0
2014-05-30,2014,2000-05-30,2014年5月30日,over35,0.0
2014-05-31,2014,2000-05-31,2014年5月31日,over35,1.0
2014-06-01,2014,2000-06-01,2014年6月1日,over35,27.0
2014-06-02,2014,2000-06-02,2014年6月2日,over35,3.0
2014-06-03,2014,2000-06-03,2014年6月3日,over35,18.0
2014-06-04,2014,2000-06-04,2014年6月4日,over35,18.0
2014-06-05,2014,2000-06-05,2014年6月5日,over35,0.0
2014-06-06,2014,2000-06-06,2014年6月6日,over35,0.0
2014-06-07,2014,2000-06-07,2014年6月7日,over35,0.0
2014-06-08,2014,2000-06-08,2014年6月8日,over35,0.0
2014-06-09,2014,2000-06-09,2014年6月9日,over35,0.0
2014-06-10,2014,2000-06-10,2014年6月10日,over35,0.0
2014-06-11,2014,2000-06-11,2014年6月11日,over35,0.0
2014-06-12,2014,2000-06-12,2014年6月12日,over35,0.0
2014-06-13,2014,2000-06-13,2014年6月13日,over35,0.0
2014-06-14,2014,2000-06-14,2014年6月14日,over35,0.0
2014-06-15,2014,2000-06-15,2014年6月15日,over35,0.0
2014-06-16,2014,2000-06-16,2014年6月16日,over35,0.0
2014-06-17,2014,2000-06-17,2014年6月17日,over35,0.0
2014-06-18,2014,2000-06-18,2014年6月18日,over35,0.0
2014-06-19,2014,2000-06-19,2014年6月19日,over35,0.0
2014-06-20,2014,2000-06-20,2014年6月20日,over35,0.0
2014-06-21,2014,2000-06-21,2014年6月21日,over35,0.0
2014-06-22,2014,2000-06-22,2014年6月22日,over35,0.0
2014-06-23,2014,2000-06-23,2014年6月23日,over35,0.0
2014-06-24,2014,2000-06-24,2014年6月24日,over35,0.0
2014-06-25,2014,2000-06-25,2014年6月25日,over35,0.0
2014-06-26,2014,2000-06-26,2014年6月26日,over35,0.0
2014-06-27,2014,2000-06-27,2014年6月27日,over35,0.0
2014-06-28,2014,2000-06-28,2014年6月28日,over35,0.0
2014-06-29,2014,2000-06-29,2014年6月29日,over35,0.0
2014-06-30,2014,2000-06-30,2014年6月30日,over35,0.0
2014-07-01,2014,2000-07-01,2014年7月1日,over35,0.0
2014-07-02,2014,2000-07-02,2014年7月2日,over35,0.0
2014-07-03,2014,2000-07-03,2014年7月3日,over35,0.0
2014-07-04,2014,2000-07-04,2014年7月4日,over35,1.0
2014-07-05,2014,2000-07-05,2014年7月5日,over35,1.0
2014-07-06,2014,2000-07-06,2014年7月6日,over35,1.0
2014-07-07,2014,2000-07-07,2014年7月7日,over35,0.0
2014-07-08,2014,2000-07-08,2014年7月8日,over35,15.0
2014-07-09,2014,2000-07-09,2014年7月9日,over35,12.0
2014-07-10,2014,2000-07-10,2014年7月10日,over35,0.0
2014-07-11,2014,2000-07-11,2014年7月11日,over35,20.0
2014-07-12,2014,2000-07-12,2014年7月12日,over35,4.0
2014-07-13,2014,2000-07-13,2014年7月13日,over35,0.0
2014-07-14,2014,2000-07-14,2014年7月14日,over35,0.0
2014-07-15,2014,2000-07-15,2014年7月15日,over35,5.0
2014-07-16,2014,2000-07-16,2014年7月16日,over35,21.0
2014-07-17,2014,2000-07-17,2014年7月17日,over35,18.0
2014-07-18,2014,2000-07-18,2014年7月18日,over35,0.0
2014-07-19,2014,2000-07-19,2014年7月19日,over35,0.0
2014-07-20,2014,2000-07-20,2014年7月20日,over35,0.0
2014-07-21,2014,2000-07-21,2014年7月21日,over35,0.0
2014-07-22,2014,2000-07-22,2014年7月22日,over35,0.0
2014-07-23,2014,2000-07-23,2014年7月23日,over35,17.0
2014-07-24,2014,2000-07-24,2014年7月24日,over35,58.0
2014-07-25,2014,2000-07-25,2014年7月25日,over35,185.0
